index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,TORQUE_REF_RIGHT_MOTOR,TORQUE_REF_LEFT_MOTOR,1,2,3,4
391,1765224104403,192,0,0,0,0,0,0,0
392,1765224104803,192,0,0,0,0,0,0,0
393,1765224105137,192,0,0,0,0,0,0,0
394,1765224105221,192,0,0,0,0,0,0,0
395,1765224105553,192,0,0,0,0,0,0,0
396,1765224105954,192,0,0,0,0,0,0,0
397,1765224106271,192,0,0,0,0,0,0,0
398,1765224106403,192,0,0,0,0,0,0,0
399,1765224106686,192,0,0,0,0,0,0,0
400,1765224107136,192,0,0,0,0,0,0,0
401,1765224107419,192,0,0,0,0,0,0,0
402,1765224107869,192,0,0,0,0,0,0,0
403,1765224108153,192,0,0,0,0,0,0,0
404,1765224108288,192,0,0,0,0,0,0,0
405,1765224108570,192,0,0,0,0,0,0,0
406,1765224109020,192,0,0,0,0,0,0,0
407,1765224109303,192,0,0,0,0,0,0,0
408,1765224109737,192,0,0,0,0,0,0,0
409,1765224110019,192,0,0,0,0,0,0,0
410,1765224110154,192,0,0,0,0,0,0,0
411,1765224110503,192,0,0,0,0,0,0,0
412,1765224110887,192,0,0,0,0,0,0,0
413,1765224111603,192,0,0,0,0,0,0,0
414,1765224111886,192,0,0,0,0,0,0,0
415,1765224112003,192,0,0,0,0,0,0,0
416,1765224112352,192,0,0,0,0,0,0,0
417,1765224149968,192,0,0,0,0,0,0,0
418,1765224150270,192,0,0,0,0,0,0,0
419,1765224150560,192,0,0,0,0,0,0,0
420,1765224150853,192,0,0,0,0,0,0,0
421,1765224151138,192,0,0,0,0,0,0,0
422,1765224151536,192,0,0,0,0,0,0,0
423,1765224151803,192,0,0,0,0,0,0,0
424,1765224151936,192,0,0,0,0,0,0,0
425,1765224152269,192,0,0,0,0,0,0,0
426,1765224152670,192,0,0,0,0,0,0,0
427,1765224152985,192,0,0,0,0,0,0,0
428,1765224153369,192,0,0,0,0,0,0,0
429,1765224153720,192,0,0,0,0,0,0,0
430,1765224153819,192,0,0,0,0,0,0,0
431,1765224154119,192,0,0,0,0,0,0,0
432,1765224154553,192,0,0,0,0,0,0,0
433,1765224154837,192,0,0,0,0,0,0,0
434,1765224155252,192,0,0,0,0,0,0,0
435,1765224155586,192,0,0,0,0,0,0,0
436,1765224155718,192,0,0,0,0,0,0,0
437,1765224156001,192,0,0,0,0,0,0,0
438,1765224156435,192,0,0,0,0,0,0,0
439,1765224156736,192,0,0,0,0,0,0,0
440,1765224157153,192,0,0,0,0,0,0,0
441,1765224157601,192,0,0,0,0,0,0,0
442,1765224157886,192,0,0,0,0,0,0,0
443,1765224158320,192,0,0,0,0,0,0,0
444,1765224158618,192,0,0,0,0,0,0,0
445,1765224158752,192,0,0,0,0,0,0,0
446,1765224159085,192,0,0,0,0,0,0,0
447,1765224159502,192,0,0,0,0,0,0,0
448,1765224159836,192,0,0,0,0,0,0,0
449,1765224160236,192,0,0,0,0,0,0,0
450,1765224160520,192,0,0,0,0,0,0,0
451,1765224160669,0,0,0,0,0,0,0,0
452,1765224161001,0,0,0,0,0,0,0,0
453,1765224161153,0,0,0,0,0,0,0,0
454,1765224161493,0,0,0,0,0,0,0,0
455,1765224161904,0,0,0,0,0,0,0,0
456,1765224162201,0,0,0,0,0,0,0,0
457,1765224162369,0,0,0,0,0,0,0,0
458,1765224162705,0,0,0,0,0,0,0,0
459,1765224163118,0,0,0,0,0,0,0,0
460,1765224163418,0,0,0,0,0,0,0,0
461,1765224163852,0,0,0,0,0,0,0,0
462,1765224164152,0,0,0,0,0,0,0,0
463,1765224164285,0,0,0,0,0,0,0,0
464,1765224164636,0,0,0,0,0,0,0,0
465,1765224164786,0,0,0,0,0,0,0,0
466,1765224165068,0,0,0,0,0,0,0,0
467,1765224165536,0,0,0,0,0,0,0,0
468,1765224165836,0,0,0,0,0,0,0,0
469,1765224166302,0,0,0,0,0,0,0,0
470,1765224166754,0,0,0,0,0,0,0,0
471,1765224167052,0,0,0,0,0,0,0,0
472,1765224167503,0,0,0,0,0,0,0,0
473,1765224167952,0,0,0,0,0,0,0,0
474,1765224168285,0,0,0,0,0,0,0,0
475,1765224168436,0,0,0,0,0,0,0,0
476,1765224168720,0,0,0,0,0,0,0,0
477,1765224169202,0,0,0,0,0,0,0,0
478,1765224169485,0,0,0,0,0,0,0,0
479,1765224169902,0,0,0,0,0,0,0,0
480,1765224170352,0,0,0,0,0,0,0,0
481,1765224170619,0,0,0,0,0,0,0,0
482,1765224171068,0,0,0,0,0,0,0,0
483,1765224171353,0,0,0,0,0,0,0,0
484,1765224171820,0,0,0,0,0,0,0,0
485,1765224172234,0,0,0,0,0,0,0,0
486,1765224172552,0,0,0,0,0,0,0,0
487,1765224172936,0,0,0,0,0,0,0,0
488,1765224173237,0,0,0,0,0,0,0,0
489,1765224173686,0,0,0,0,0,0,0,0
490,1765224174102,0,4,0,0,0,0,0,0
491,1765224174436,0,4,0,0,0,0,0,0
492,1765224174837,0,4,0,0,0,0,0,0
493,1765224175153,0,4,0,0,0,0,0,0
494,1765224175301,0,4,0,0,0,0,0,0
495,1765224175603,0,4,0,0,0,0,0,0
496,1765224175971,0,4,0,0,0,0,0,0
497,1765224176286,0,4,0,0,0,0,0,0
498,1765224176686,0,4,0,0,0,0,0,0
499,1765224177036,0,4,0,0,0,0,0,0
500,1765224177169,0,4,0,0,0,0,0,0
501,1765224177420,0,4,0,0,0,0,0,0
502,1765224177886,0,4,0,0,0,0,0,0
503,1765224178169,0,4,0,0,0,0,0,0
504,1765224178636,0,4,0,0,0,0,0,0
505,1765224179019,0,4,0,0,0,0,0,0
506,1765224179303,0,4,0,0,0,0,0,0
507,1765224179736,0,4,0,0,0,0,0,0
508,1765224180018,0,4,0,0,0,0,0,0
509,1765224180469,0,4,0,0,0,0,0,0
510,1765224180753,0,4,0,0,0,0,0,0
511,1765224180872,0,4,0,0,0,0,0,0
512,1765224181202,0,4,0,0,0,0,0,0
513,1765224181570,0,5,0,0,0,0,0,0
514,1765224181919,0,5,0,0,0,0,0,0
515,1765224182320,0,5,0,0,0,0,0,0
516,1765224182603,0,5,0,0,0,0,0,0
517,1765224182720,0,5,213,213,0,0,0,0
518,1765224183036,0,5,219,219,0,0,0,0
519,1765224183453,0,5,0,0,0,0,0,0
520,1765224183769,0,5,0,0,0,0,0,0
521,1765224184186,0,5,0,0,0,0,0,0
522,1765224184503,0,5,0,0,0,0,0,0
523,1765224184602,0,5,243,243,0,0,0,0
524,1765224184886,0,5,386,386,0,0,0,0
525,1765224185319,0,5,1000,1000,0,0,0,0
526,1765224185653,0,5,1000,1000,0,0,0,0
527,1765224186036,0,5,1000,1000,0,0,0,0
528,1765224186352,0,5,1000,1000,0,0,0,0
529,1765224186468,0,5,1000,1000,0,0,0,0
530,1765224186752,0,5,847,847,0,0,0,0
531,1765224187202,0,5,840,840,0,0,0,0
532,1765224187486,0,5,710,710,0,0,0,0
533,1765224187920,0,5,621,621,0,0,0,0
534,1765224188202,0,5,618,618,0,0,0,0
535,1765224188619,0,5,593,593,0,0,0,0
536,1765224189052,0,5,470,470,0,0,0,0
537,1765224189336,0,5,469,469,0,0,0,0
538,1765224189752,0,5,425,425,0,0,0,0
539,1765224190035,0,5,414,414,0,0,0,0
540,1765224190503,0,5,335,335,0,0,0,0
541,1765224190786,0,5,333,333,0,0,0,0
542,1765224190902,0,5,329,329,0,0,0,0
543,1765224191219,0,5,318,318,0,0,0,0
544,1765224191619,0,5,286,286,0,0,0,0
545,1765224191918,0,5,285,285,0,0,0,0
546,1765224192352,0,5,288,288,0,0,0,0
547,1765224192636,0,5,288,288,0,0,0,0
548,1765224192753,0,5,289,289,0,0,0,0
549,1765224193069,0,5,289,289,0,0,0,0
550,1765224193469,0,5,299,299,0,0,0,0
551,1765224193803,0,5,303,303,0,0,0,0
552,1765224194319,0,5,297,297,0,0,0,0
553,1765224194519,0,5,297,297,0,0,0,0
554,1765224194617,0,5,287,287,0,0,0,0
